"location","reference_date","horizon","target_end_date","output_type","output_type_id","value"
"US National","2010-11-07",1,"2010-11-14","pmf","[0,0.1)",7.78196531069859e-06
"US National","2010-11-07",1,"2010-11-14","pmf","[0.1,0.2)",2.26023360133334e-05
"US National","2010-11-07",1,"2010-11-14","pmf","[0.2,0.3)",2.25544111942694e-05
"US National","2010-11-07",1,"2010-11-14","pmf","[0.3,0.4)",2.28326942859448e-05
"US National","2010-11-07",1,"2010-11-14","pmf","[0.4,0.5)",2.28326942859497e-05
"US National","2010-11-07",1,"2010-11-14","pmf","[0.5,0.6)",2.29712135598412e-05
"US National","2010-11-07",1,"2010-11-14","pmf","[0.6,0.7)",2.30817091359666e-05
"US National","2010-11-07",1,"2010-11-14","pmf","[0.7,0.8)",2.30204795877551e-05
"US National","2010-11-07",1,"2010-11-14","pmf","[0.8,0.9)",2.29620420523297e-05
"US National","2010-11-07",1,"2010-11-14","pmf","[0.9,1)",2.29063965298508e-05
"US National","2010-11-07",1,"2010-11-14","pmf","[1,1.1)",2.28535430202927e-05
"US National","2010-11-07",1,"2010-11-14","pmf","[1.1,1.2)",2.28034815235647e-05
"US National","2010-11-07",1,"2010-11-14","pmf","[1.2,1.3)",2.27562120397708e-05
"US National","2010-11-07",1,"2010-11-14","pmf","[1.3,1.4)",2.27117345689396e-05
"US National","2010-11-07",1,"2010-11-14","pmf","[1.4,1.5)",2.26700491109446e-05
"US National","2010-11-07",1,"2010-11-14","pmf","[1.5,1.6)",2.26311556659394e-05
"US National","2010-11-07",1,"2010-11-14","pmf","[1.6,1.7)",2.26243146362231e-05
"US National","2010-11-07",1,"2010-11-14","pmf","[1.7,1.8)",2.28326942858518e-05
"US National","2010-11-07",1,"2010-11-14","pmf","[1.8,1.9)",2.28960112048265e-05
"US National","2010-11-07",1,"2010-11-14","pmf","[1.9,2)",2.30497853298663e-05
"US National","2010-11-07",1,"2010-11-14","pmf","[2,2.1)",2.29993930413631e-05
"US National","2010-11-07",1,"2010-11-14","pmf","[2.1,2.2)",0.0247472454360574
"US National","2010-11-07",1,"2010-11-14","pmf","[2.2,2.3)",0.972326263827548
"US National","2010-11-07",1,"2010-11-14","pmf","[2.3,2.4)",2.28649682532612e-05
"US National","2010-11-07",1,"2010-11-14","pmf","[2.4,2.5)",2.28257440164362e-05
"US National","2010-11-07",1,"2010-11-14","pmf","[2.5,2.6)",2.27893117922395e-05
"US National","2010-11-07",1,"2010-11-14","pmf","[2.6,2.7)",2.2755671581322e-05
"US National","2010-11-07",1,"2010-11-14","pmf","[2.7,2.8)",2.27248233830328e-05
"US National","2010-11-07",1,"2010-11-14","pmf","[2.8,2.9)",2.26967671978059e-05
"US National","2010-11-07",1,"2010-11-14","pmf","[2.9,3)",2.26715030254243e-05
"US National","2010-11-07",1,"2010-11-14","pmf","[3,3.1)",2.26922696229417e-05
"US National","2010-11-07",1,"2010-11-14","pmf","[3.1,3.2)",2.28400682606931e-05
"US National","2010-11-07",1,"2010-11-14","pmf","[3.2,3.3)",2.30049226982333e-05
"US National","2010-11-07",1,"2010-11-14","pmf","[3.3,3.4)",2.29653676694114e-05
