"location","reference_date","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 1","2019-11-10",1,"2019-11-17","pmf","[0,0.1)",3.05778959743658e-12
"HHS Region 1","2019-11-10",1,"2019-11-17","pmf","[0.1,0.2)",1.93669268897295e-11
"HHS Region 1","2019-11-10",1,"2019-11-17","pmf","[0.2,0.3)",1.14029897751918e-10
"HHS Region 1","2019-11-10",1,"2019-11-17","pmf","[0.3,0.4)",6.24142348994994e-10
"HHS Region 1","2019-11-10",1,"2019-11-17","pmf","[0.4,0.5)",3.17583114107533e-09
"HHS Region 1","2019-11-10",1,"2019-11-17","pmf","[0.5,0.6)",1.50224885686615e-08
"HHS Region 1","2019-11-10",1,"2019-11-17","pmf","[0.6,0.7)",6.60600545082811e-08
"HHS Region 1","2019-11-10",1,"2019-11-17","pmf","[0.7,0.8)",2.70053817824323e-07
"HHS Region 1","2019-11-10",1,"2019-11-17","pmf","[0.8,0.9)",1.0263081668356e-06
"HHS Region 1","2019-11-10",1,"2019-11-17","pmf","[0.9,1)",3.62595972067998e-06
"HHS Region 1","2019-11-10",1,"2019-11-17","pmf","[1,1.1)",1.19093342086667e-05
"HHS Region 1","2019-11-10",1,"2019-11-17","pmf","[1.1,1.2)",3.63640985563401e-05
"HHS Region 1","2019-11-10",1,"2019-11-17","pmf","[1.2,1.3)",0.00010322394414436
"HHS Region 1","2019-11-10",1,"2019-11-17","pmf","[1.3,1.4)",0.00027240289497609
"HHS Region 1","2019-11-10",1,"2019-11-17","pmf","[1.4,1.5)",0.000668294551193
"HHS Region 1","2019-11-10",1,"2019-11-17","pmf","[1.5,1.6)",0.00152422912308886
"HHS Region 1","2019-11-10",1,"2019-11-17","pmf","[1.6,1.7)",0.00323191432218962
"HHS Region 1","2019-11-10",1,"2019-11-17","pmf","[1.7,1.8)",0.00637085465610088
"HHS Region 1","2019-11-10",1,"2019-11-17","pmf","[1.8,1.9)",0.0116752116817858
"HHS Region 1","2019-11-10",1,"2019-11-17","pmf","[1.9,2)",0.0198912409121484
