"location","reference_date","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[0.0,0.1)",4.54824270003338e-10
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[0.1,0.2)",0.00800000663108586
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[0.2,0.3)",0.0280000181243799
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[0.3,0.4)",0.31399996373731
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[0.4,0.5)",0.38399994505538
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[0.5,0.6)",0.195999994710021
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[0.6,0.7)",0.0440000324762389
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[0.7,0.8)",0.0140000108412616
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[0.8,0.9)",0.00799999954508289
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[0.9,1.0)",1.46499707121952e-11
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[1.0,1.1)",3.31958929079581e-14
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[1.1,1.2)",4.2344735372037e-14
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[1.2,1.3)",1.61293911863552e-11
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[1.3,1.4)",0.0020000004645209
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[1.4,1.5)",0.00200000596960709
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[1.5,1.6)",7.85829820033779e-09
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[1.6,1.7)",1.60698664630947e-09
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[1.7,1.8)",1.1818258009951e-10
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[1.8,1.9)",1.09521809556441e-10
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[1.9,2.0)",1.09521809556441e-10
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[2.0,2.1)",1.09521809556441e-10
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[2.1,2.2)",1.09521809556441e-10
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[2.2,2.3)",1.09521809556441e-10
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[2.3,2.4)",1.09521809556441e-10
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[2.4,2.5)",1.09521809556441e-10
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[2.5,2.6)",1.09521809556441e-10
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[2.6,2.7)",1.09521809556441e-10
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[2.7,2.8)",1.09521809556441e-10
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[2.8,2.9)",1.09521809556441e-10
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[2.9,3.0)",1.09521809556441e-10
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[3.0,3.1)",1.09521809556441e-10
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[3.1,3.2)",1.09521809556441e-10
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[3.2,3.3)",1.09521809556441e-10
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[3.3,3.4)",1.09521809556441e-10
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[3.4,3.5)",1.09521809556441e-10
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[3.5,3.6)",1.09521809556441e-10
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[3.6,3.7)",1.09521809556441e-10
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[3.7,3.8)",1.09521809556441e-10
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[3.8,3.9)",1.09521809556441e-10
"HHS Region 1","2012-04-22",1,"2012-04-29","pmf","[3.9,4.0)",1.09521809556441e-10
