"location","reference_date","horizon","target_end_date","output_type","output_type_id","value"
"US National","2016-12-18",1,"2016-12-25","pmf","[0,0.1)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[0.1,0.2)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[0.2,0.3)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[0.3,0.4)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[0.4,0.5)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[0.5,0.6)",1.00000000000001e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[0.6,0.7)",1.00000000000027e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[0.7,0.8)",1.00000000000615e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[0.8,0.9)",1.00000000012247e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[0.9,1)",1.00000000213693e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[1,1.1)",1.00000003267463e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[1.1,1.2)",1.00000043781289e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[1.2,1.3)",1.00000514071104e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[1.3,1.4)",1.00005289500636e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[1.4,1.5)",1.00047693917007e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[1.5,1.6)",1.00376849676121e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[1.6,1.7)",1.02609336791326e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[1.7,1.8)",1.15832480653111e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[1.8,1.9)",1.84183045057541e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[1.9,2)",4.92244743793242e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[2,2.1)",0.00017015720129761
"US National","2016-12-18",1,"2016-12-25","pmf","[2.1,2.2)",0.00058305017063417
"US National","2016-12-18",1,"2016-12-25","pmf","[2.2,2.3)",0.00180678311649649
"US National","2016-12-18",1,"2016-12-25","pmf","[2.3,2.4)",0.00494691337196399
"US National","2016-12-18",1,"2016-12-25","pmf","[2.4,2.5)",0.0118969980674319
"US National","2016-12-18",1,"2016-12-25","pmf","[2.5,2.6)",0.025091050014818
"US National","2016-12-18",1,"2016-12-25","pmf","[2.6,2.7)",0.0463841618148191
"US National","2016-12-18",1,"2016-12-25","pmf","[2.7,2.8)",0.0751486293703541
"US National","2016-12-18",1,"2016-12-25","pmf","[2.8,2.9)",0.106695967742145
"US National","2016-12-18",1,"2016-12-25","pmf","[2.9,3)",0.13275194294128
"US National","2016-12-18",1,"2016-12-25","pmf","[3,3.1)",0.144742437377571
"US National","2016-12-18",1,"2016-12-25","pmf","[3.1,3.2)",0.138296701760111
"US National","2016-12-18",1,"2016-12-25","pmf","[3.2,3.3)",0.11579486611832
"US National","2016-12-18",1,"2016-12-25","pmf","[3.3,3.4)",0.0849632530952106
"US National","2016-12-18",1,"2016-12-25","pmf","[3.4,3.5)",0.0546316816398838
"US National","2016-12-18",1,"2016-12-25","pmf","[3.5,3.6)",0.0307856302945668
"US National","2016-12-18",1,"2016-12-25","pmf","[3.6,3.7)",0.0152051741714804
"US National","2016-12-18",1,"2016-12-25","pmf","[3.7,3.8)",0.00658447753104728
"US National","2016-12-18",1,"2016-12-25","pmf","[3.8,3.9)",0.00250272084382012
"US National","2016-12-18",1,"2016-12-25","pmf","[3.9,4)",0.00083821459926661
"US National","2016-12-18",1,"2016-12-25","pmf","[4,4.1)",0.00025113983252397
"US National","2016-12-18",1,"2016-12-25","pmf","[4.1,4.2)",7.15250343615458e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[4.2,4.3)",2.37559824047401e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[4.3,4.4)",1.26951826056516e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[4.4,4.5)",1.04627448726105e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[4.5,4.6)",1.00696228620488e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[4.6,4.7)",1.00091794987266e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[4.7,4.8)",1.00010605786892e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[4.8,4.9)",1.00001073800652e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[4.9,5)",1.00000095271119e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[5,5.1)",1.00000007407228e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[5.1,5.2)",1.00000000504669e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[5.2,5.3)",1.00000000030131e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[5.3,5.4)",1.00000000001576e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[5.4,5.5)",1.00000000000072e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[5.5,5.6)",1.00000000000003e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[5.6,5.7)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[5.7,5.8)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[5.8,5.9)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[5.9,6)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[6,6.1)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[6.1,6.2)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[6.2,6.3)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[6.3,6.4)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[6.4,6.5)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[6.5,6.6)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[6.6,6.7)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[6.7,6.8)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[6.8,6.9)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[6.9,7)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[7,7.1)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[7.1,7.2)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[7.2,7.3)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[7.3,7.4)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[7.4,7.5)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[7.5,7.6)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[7.6,7.7)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[7.7,7.8)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[7.8,7.9)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[7.9,8)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[8,8.1)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[8.1,8.2)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[8.2,8.3)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[8.3,8.4)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[8.4,8.5)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[8.5,8.6)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[8.6,8.7)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[8.7,8.8)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[8.8,8.9)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[8.9,9)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[9,9.1)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[9.1,9.2)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[9.2,9.3)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[9.3,9.4)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[9.4,9.5)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[9.5,9.6)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[9.6,9.7)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[9.7,9.8)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[9.8,9.9)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[9.9,10)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[10,10.1)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[10.1,10.2)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[10.2,10.3)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[10.3,10.4)",1e-05
"US National","2016-12-18",1,"2016-12-25","pmf","[10.4,10.5)",1e-05
