"location","reference_date","horizon","target_end_date","output_type","output_type_id","value"
"US National","2012-01-08",1,"2012-01-15","pmf","[0,0.1)",0.00046926
"US National","2012-01-08",1,"2012-01-15","pmf","[0.1,0.2)",0.00046926
"US National","2012-01-08",1,"2012-01-15","pmf","[0.2,0.3)",0.00046926
"US National","2012-01-08",1,"2012-01-15","pmf","[0.3,0.4)",0.0010372
"US National","2012-01-08",1,"2012-01-15","pmf","[0.4,0.5)",0.0016052
"US National","2012-01-08",1,"2012-01-15","pmf","[0.5,0.6)",0.0031197
"US National","2012-01-08",1,"2012-01-15","pmf","[0.6,0.7)",0.0054861
"US National","2012-01-08",1,"2012-01-15","pmf","[0.7,0.8)",0.011071
"US National","2012-01-08",1,"2012-01-15","pmf","[0.8,0.9)",0.031895
"US National","2012-01-08",1,"2012-01-15","pmf","[0.9,1)",0.063606
"US National","2012-01-08",1,"2012-01-15","pmf","[1,1.1)",0.10904
"US National","2012-01-08",1,"2012-01-15","pmf","[1.1,1.2)",0.13971
"US National","2012-01-08",1,"2012-01-15","pmf","[1.2,1.3)",0.15769
"US National","2012-01-08",1,"2012-01-15","pmf","[1.3,1.4)",0.14473
"US National","2012-01-08",1,"2012-01-15","pmf","[1.4,1.5)",0.11822
"US National","2012-01-08",1,"2012-01-15","pmf","[1.5,1.6)",0.074586
"US National","2012-01-08",1,"2012-01-15","pmf","[1.6,1.7)",0.042118
"US National","2012-01-08",1,"2012-01-15","pmf","[1.7,1.8)",0.019022
"US National","2012-01-08",1,"2012-01-15","pmf","[1.8,1.9)",0.010787
"US National","2012-01-08",1,"2012-01-15","pmf","[1.9,2)",0.0052968
"US National","2012-01-08",1,"2012-01-15","pmf","[2,2.1)",0.0022678
"US National","2012-01-08",1,"2012-01-15","pmf","[2.1,2.2)",0.0018891
"US National","2012-01-08",1,"2012-01-15","pmf","[2.2,2.3)",0.0015105
"US National","2012-01-08",1,"2012-01-15","pmf","[2.3,2.4)",0.0013212
"US National","2012-01-08",1,"2012-01-15","pmf","[2.4,2.5)",0.0010372
"US National","2012-01-08",1,"2012-01-15","pmf","[2.5,2.6)",0.00075323
"US National","2012-01-08",1,"2012-01-15","pmf","[2.6,2.7)",0.00056392
"US National","2012-01-08",1,"2012-01-15","pmf","[2.7,2.8)",0.00046926
"US National","2012-01-08",1,"2012-01-15","pmf","[2.8,2.9)",0.00046926
"US National","2012-01-08",1,"2012-01-15","pmf","[2.9,3)",0.00056392
