"location","reference_date","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 1","2014-12-28",1,"2015-01-04","pmf","[0,0.1)",0
"HHS Region 1","2014-12-28",1,"2015-01-04","pmf","[0.1,0.2)",0
"HHS Region 1","2014-12-28",1,"2015-01-04","pmf","[0.2,0.3)",0
"HHS Region 1","2014-12-28",1,"2015-01-04","pmf","[0.3,0.4)",0
"HHS Region 1","2014-12-28",1,"2015-01-04","pmf","[0.4,0.5)",0
"HHS Region 1","2014-12-28",1,"2015-01-04","pmf","[0.5,0.6)",0
"HHS Region 1","2014-12-28",1,"2015-01-04","pmf","[0.6,0.7)",0.008
"HHS Region 1","2014-12-28",1,"2015-01-04","pmf","[0.7,0.8)",0.004
"HHS Region 1","2014-12-28",1,"2015-01-04","pmf","[0.8,0.9)",0.004
"HHS Region 1","2014-12-28",1,"2015-01-04","pmf","[0.9,1)",0.008
"HHS Region 1","2014-12-28",1,"2015-01-04","pmf","[1,1.1)",0.008
"HHS Region 1","2014-12-28",1,"2015-01-04","pmf","[1.1,1.2)",0.004
"HHS Region 1","2014-12-28",1,"2015-01-04","pmf","[1.2,1.3)",0.008
"HHS Region 1","2014-12-28",1,"2015-01-04","pmf","[1.3,1.4)",0.018
"HHS Region 1","2014-12-28",1,"2015-01-04","pmf","[1.4,1.5)",0.03
"HHS Region 1","2014-12-28",1,"2015-01-04","pmf","[1.5,1.6)",0.062
"HHS Region 1","2014-12-28",1,"2015-01-04","pmf","[1.6,1.7)",0.058
"HHS Region 1","2014-12-28",1,"2015-01-04","pmf","[1.7,1.8)",0.064
"HHS Region 1","2014-12-28",1,"2015-01-04","pmf","[1.8,1.9)",0.092
"HHS Region 1","2014-12-28",1,"2015-01-04","pmf","[1.9,2)",0.106
"HHS Region 1","2014-12-28",1,"2015-01-04","pmf","[2,2.1)",0.078
"HHS Region 1","2014-12-28",1,"2015-01-04","pmf","[2.1,2.2)",0.078
"HHS Region 1","2014-12-28",1,"2015-01-04","pmf","[2.2,2.3)",0.094
